trial,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,scores_production_target_npnlg,scores_production_competitor_npnlg,scores_production_distractor1_npnlg,scores_production_distractor2_npnlg,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,prob_production_target_npnlg,prob_production_competitor_npnlg,prob_production_distractor1_npnlg,prob_production_distractor2_npnlg,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,scores_interpretation_target_npnlg,scores_interpretation_competitor_npnlg,scores_interpretation_distractor_npnlg,prob_interpretation_target_npnlg,prob_interpretation_competitor_npnlg,prob_interpretation_distractor_npnlg
10,"stripes
dots
red
green",color,shape,green,dots,red,stripes,3,1,2,0,green square with dots,red,red square with dots,red square with stripes,green square with dots,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with dots
a red square with dots
a red square with stripes

Your task is to make your friend pick out the following target object:

the green square with dots

Which of the following words would you choose:

stripes
dots
red
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with dots
a red square with dots
a red square with stripes

Your friend can choose from the following list of words:

stripes
dots
red
green

Your friend chose the word:

red

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.085174798965454,-3.079866886138916,-3.6183927059173584,-3.504117012023926,1.0283915996551514,1.0266224145889282,1.206130862236023,0.7008233666419983,0.2793574590700745,0.2800998462860752,0.21398014355578968,0.22656255108806064,0.2537440420751364,0.2535196812387857,0.27732654698950365,0.21540972969657426,0.5,-8.831371307373047,-8.425416946411133,-9.711209297180176,0.34298443809902535,0.5147284279059942,0.14228713399498055,1.2616244554519653,1.2036311626434326,1.3873156309127808,0.3249297610409494,0.30662200849256555,0.36844823046648517
11,"stripes
circle
triangle
stars",shape,color,circle,stripes,triangle,stars,1,0,2,3,blue circle with stripes,triangle,blue triangle with stripes,blue triangle with stars,blue circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with stars
a blue triangle with stripes
a blue circle with stripes

Your task is to make your friend pick out the following target object:

the blue circle with stripes

Which of the following words would you choose:

stripes
circle
triangle
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with stars
a blue triangle with stripes
a blue circle with stripes

Your friend can choose from the following list of words:

stripes
circle
triangle
stars

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.4071574211120605,-3.355301856994629,-3.1939537525177,-3.684263229370117,1.1357191801071167,0.67106032371521,1.0646511316299438,0.9210658073425293,0.2494154181374209,0.2559667707543351,0.277472460425605,0.21714535068263896,0.27352245001493813,0.21681712893494678,0.263973753172951,0.2456866678771641,0.5,-9.199567794799805,-9.115742683410645,-10.00010871887207,0.39424020213092936,0.4287120515268077,0.17704774634226303,1.3142240047454834,1.5192904472351074,1.4285870790481567,0.2986174838367066,0.36658480224356776,0.33479771391972557
12,"square
dots
spades
circle",shape,color,circle,dots,square,spades,3,1,0,2,blue circle with dots,square,blue square with dots,blue square with spades,blue circle with dots,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with spades
a blue circle with dots
a blue square with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

square
dots
spades
circle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with spades
a blue circle with dots
a blue square with dots

Your friend can choose from the following list of words:

square
dots
spades
circle

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.7778425216674805,-3.733576774597168,-3.685563325881958,-3.903261661529541,0.9259474873542786,1.2445255517959595,1.2285211086273193,0.9758153557777405,0.3539898931176506,0.21951075647275764,0.2248442544559807,0.20165509595361109,0.22929182473643386,0.26888521226203427,0.2667421194009071,0.23508084360062487,0.5,-9.334400177001953,-9.095088005065918,-10.024580001831055,0.3607684601508258,0.45831125064917766,0.18092028919999645,1.3334856033325195,1.2992981672286987,1.432083010673523,0.325731599146598,0.31478387450224093,0.3594845263511611
13,"stars
green
orange
stripes",texture,shape,stripes,green,stars,orange,3,1,0,2,green square with stripes,stars,green square with stars,orange square with stars,green square with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with stars
a green square with stars
a green square with stripes

Your task is to make your friend pick out the following target object:

the green square with stripes

Which of the following words would you choose:

stars
green
orange
stripes

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with stars
a green square with stars
a green square with stripes

Your friend can choose from the following list of words:

stars
green
orange
stripes

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.7124087810516357,-3.586625099182129,-3.187312602996826,-3.505815029144287,0.7424817085266113,1.1955417394638062,0.7968281507492065,0.8764537572860718,0.22351507366982049,0.23802380660639527,0.29062301450852107,0.24783810521526337,0.22982870611108336,0.2882604151608594,0.23615951708046767,0.24575136164758943,0.5,-8.54255199432373,-9.723272323608398,-11.771965026855469,0.7425899541985022,0.2280177973566345,0.02939224844486346,1.4237585067749023,1.3890389204025269,1.6817090511322021,0.3067342557120497,0.2962673244155463,0.3969984198724041
14,"triangle
stripes
circle
stars",texture,color,stripes,circle,stars,triangle,1,2,3,0,orange circle with stripes,stars,orange circle with stars,orange triangle with stars,orange circle with stripes,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with stars
a orange circle with stars
a orange circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

triangle
stripes
circle
stars

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with stars
a orange circle with stars
a orange circle with stripes

Your friend can choose from the following list of words:

triangle
stripes
circle
stars

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-4.067347526550293,-3.1384170055389404,-3.42860746383667,-3.1057004928588867,0.8134695291519165,1.0461390018463135,0.8571518659591675,1.035233497619629,0.17905649874434917,0.2849080942617218,0.24642838474133624,0.28960702225259277,0.23459220013393806,0.2635342721220301,0.23977233202531575,0.2621011957187162,0.5,-9.459857940673828,-9.013153076171875,-12.171161651611328,0.3802855400782447,0.5944444407300482,0.025270019191707037,1.3514082431793213,1.287593126296997,1.5213953256607056,0.3201569560949776,0.30036435261640376,0.3794786912886187
15,"hexagon
triangle
orange
green",color,texture,orange,hexagon,green,triangle,2,0,3,1,orange hexagon with stripes,green,green hexagon with stripes,green triangle with stripes,orange hexagon with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green hexagon with stripes
a green triangle with stripes
a orange hexagon with stripes

Your task is to make your friend pick out the following target object:

the orange hexagon with stripes

Which of the following words would you choose:

hexagon
triangle
orange
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green hexagon with stripes
a green triangle with stripes
a orange hexagon with stripes

Your friend can choose from the following list of words:

hexagon
triangle
orange
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.212984561920166,-3.2561464309692383,-3.607931137084961,-4.132883548736572,0.8032460808753967,0.8140366673469543,1.2026437520980835,1.3776278495788574,0.29147993675690453,0.2852569181274878,0.23924733427083866,0.18401581084476895,0.21934040989937192,0.22052701388905258,0.2678223109375733,0.2923102652740022,0.5,-8.404162406921387,-8.67885684967041,-11.081798553466797,0.5468874889452675,0.4155274391694136,0.03758507188531891,1.0505203008651733,1.239836573600769,1.2313110828399658,0.2935488910068598,0.3547312559772183,0.351719853015922
16,"triangle
stars
square
dots",texture,color,stars,square,dots,triangle,1,2,3,0,red square with stars,dots,red square with dots,red triangle with dots,red square with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with dots
a red triangle with dots
a red square with stars

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

triangle
stars
square
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with dots
a red triangle with dots
a red square with stars

Your friend can choose from the following list of words:

triangle
stars
square
dots

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.054974317550659,-3.267099380493164,-3.9821701049804688,-3.4538426399230957,0.76374351978302,1.0890331268310547,1.3273900747299194,1.1512808799743652,0.2987233463590921,0.2686623402944094,0.1879018944029272,0.24471241894357132,0.21204506732752126,0.2494961882044833,0.28107516123898274,0.25738358322901284,0.5,-8.537035942077637,-9.383235931396484,-10.49299144744873,0.6367514555334962,0.2731932473227054,0.09005529714379851,1.2195765972137451,1.340462327003479,1.7488317489624023,0.261358422427165,0.2949419216072259,0.4436996559656091
17,"stripes
green
dots
red",texture,shape,dots,red,stripes,green,2,3,0,1,red triangle with dots,stripes,red triangle with stripes,green triangle with stripes,red triangle with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red triangle with dots
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the red triangle with dots

Which of the following words would you choose:

stripes
green
dots
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red triangle with dots
a green triangle with stripes

Your friend can choose from the following list of words:

stripes
green
dots
red

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.104602575302124,-3.1641488075256348,-3.6696276664733887,-3.5894997119903564,1.0348674058914185,1.0547162294387817,0.7339255213737488,1.1964998245239258,0.28496060350168845,0.2766014942093292,0.214828146908805,0.2236097553801774,0.2528797843775244,0.25540196235174634,0.21755316838087238,0.27416508488985686,0.5,-8.14724063873291,-9.312111854553223,-11.054638862609863,0.7317534621323789,0.22827988480466957,0.039966653062951496,1.1638915538787842,1.3303016424179077,1.5792341232299805,0.2705666543166177,0.3195547331766531,0.4098786125067292
18,"stripes
circle
dots
triangle",shape,color,triangle,stripes,circle,dots,3,0,1,2,green triangle with stripes,circle,green circle with stripes,green circle with dots,green triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stripes
a green circle with stripes
a green circle with dots

Your task is to make your friend pick out the following target object:

the green triangle with stripes

Which of the following words would you choose:

stripes
circle
dots
triangle

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stripes
a green circle with stripes
a green circle with dots

Your friend can choose from the following list of words:

stripes
circle
dots
triangle

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.9374349117279053,-2.907426357269287,-3.946939706802368,-4.969214916229248,0.9791450500488281,0.5814852714538574,1.3156465291976929,1.656404972076416,0.3354745033505878,0.340546007786902,0.20251086916848812,0.12146861969402196,0.22696598007885924,0.18604158973770857,0.2685536958049179,0.31843873437851444,0.5,-7.729161739349365,-9.539525985717773,-9.312986373901367,0.7305758009915121,0.11951821007670402,0.1499059889317838,1.1041659116744995,1.3627893924713135,1.3304264545440674,0.2817656712145262,0.3649277005080431,0.3533066282774308
19,"blue
stripes
stars
red",texture,shape,stripes,red,stars,blue,1,3,2,0,red hexagon with stripes,stars,red hexagon with stars,blue hexagon with stars,red hexagon with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue hexagon with stars
a red hexagon with stripes
a red hexagon with stars

Your task is to make your friend pick out the following target object:

the red hexagon with stripes

Which of the following words would you choose:

blue
stripes
stars
red

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue hexagon with stars
a red hexagon with stripes
a red hexagon with stars

Your friend can choose from the following list of words:

blue
stripes
stars
red

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.586081027984619,-3.227398157119751,-3.635596752166748,-3.655644416809082,0.7172161340713501,1.0757993459701538,0.908899188041687,1.2185481786727905,0.24167481531337556,0.2891468005684461,0.2357649235773659,0.23341346054081252,0.2182531628345344,0.2611114407793423,0.24020607803770946,0.28042931834841384,0.5,-8.240724563598633,-9.851682662963867,-11.532442092895508,0.8084818717134515,0.16145075237056086,0.03006737591598755,1.177246332168579,1.4073832035064697,1.4415552616119385,0.2807961166860491,0.3534583702585945,0.36574551305535635
20,"hexagon
blue
triangle
green",color,texture,green,triangle,blue,hexagon,3,2,1,0,green triangle with stars,blue,blue triangle with stars,blue hexagon with stars,green triangle with stars,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with stars
a green triangle with stars
a blue hexagon with stars

Your task is to make your friend pick out the following target object:

the green triangle with stars

Which of the following words would you choose:

hexagon
blue
triangle
green

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with stars
a green triangle with stars
a blue hexagon with stars

Your friend can choose from the following list of words:

hexagon
blue
triangle
green

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.1258814334869385,-2.978182315826416,-4.00961446762085,-3.7223458290100098,1.04196035861969,0.9927274584770203,1.3365379571914673,0.9305863976478577,0.2888829805691542,0.3110243650797846,0.18570421713937688,0.2143884372116843,0.24508555899164086,0.23912607418151094,0.28397782929221305,0.2318105375346351,0.5,-9.02624225616455,-9.524215698242188,-9.785938262939453,0.4817954338243337,0.29281651106078993,0.22538805511487633,1.5043736696243286,1.3606022596359253,1.630989670753479,0.33321484140225593,0.2885926104904862,0.37819254810725794
21,"hexagon
triangle
stripes
dots",shape,color,hexagon,stripes,triangle,dots,0,2,1,3,green hexagon with stripes,triangle,green triangle with stripes,green triangle with dots,green hexagon with stripes,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stripes
a green hexagon with stripes
a green triangle with dots

Your task is to make your friend pick out the following target object:

the green hexagon with stripes

Which of the following words would you choose:

hexagon
triangle
stripes
dots

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stripes
a green hexagon with stripes
a green triangle with dots

Your friend can choose from the following list of words:

hexagon
triangle
stripes
dots

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.303795337677002,-3.4387898445129395,-3.206103801727295,-5.784235954284668,0.8259488344192505,0.6877579689025879,1.0687012672424316,1.928078532218933,0.3054265926352729,0.2854914868741997,0.3207157547876787,0.08836616570284872,0.208446812329101,0.19453040586493045,0.23534678996972427,0.36167599183624416,0.5,-8.08774185180664,-9.20368766784668,-9.305583000183105,0.6159632449952096,0.20179281011077627,0.18224394489401413,1.1553916931152344,1.3148125410079956,1.1631978750228882,0.31439934973986605,0.3687374378359756,0.3168632124241583
22,"stripes
green
red
spades",color,shape,red,spades,green,stripes,2,3,1,0,red circle with spades,green,green circle with spades,green circle with stripes,red circle with spades,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red circle with spades
a green circle with spades
a green circle with stripes

Your task is to make your friend pick out the following target object:

the red circle with spades

Which of the following words would you choose:

stripes
green
red
spades

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red circle with spades
a green circle with spades
a green circle with stripes

Your friend can choose from the following list of words:

stripes
green
red
spades

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-2.9786882400512695,-3.294261932373047,-3.755244731903076,-3.635636568069458,0.9928960204124451,0.8235654830932617,1.2517482042312622,0.7271273732185364,0.3074768905905322,0.2625950431676342,0.20853808489922365,0.22138998134260993,0.2542872094118381,0.23364412053270797,0.2894233415244319,0.22264532853102206,0.5,-7.656278610229492,-8.928555488586426,-9.824284553527832,0.7170522810293555,0.2009129793874593,0.08203473958318527,1.0937540531158447,1.275507926940918,1.4034693241119385,0.28071310611050193,0.33666455434118514,0.3826223395483129
23,"triangle
stripes
dots
square",texture,color,stripes,triangle,dots,square,1,0,2,3,green triangle with stripes,dots,green triangle with dots,green square with dots,green triangle with stripes,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with dots
a green triangle with stripes
a green square with dots

Your task is to make your friend pick out the following target object:

the green triangle with stripes

Which of the following words would you choose:

triangle
stripes
dots
square

Your answer:

I would choose the word ","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with dots
a green triangle with stripes
a green square with dots

Your friend can choose from the following list of words:

triangle
stripes
dots
square

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to ",0.5,-3.3660106658935547,-2.9057652950286865,-3.9313087463378906,-4.647613525390625,0.6732021570205688,0.9685885310173035,1.3104362487792969,1.5492044687271118,0.2825330662147859,0.35563974908335777,0.21296898655127078,0.14885819815058565,0.19669596135264325,0.22800153928178818,0.2705011200784467,0.30480137928712187,0.5,-7.771420001983643,-9.566471099853516,-10.670459747314453,0.818870010692392,0.1360298376670176,0.0451001516405905,1.1102029085159302,1.3666387796401978,1.5243513584136963,0.26278462885149834,0.3396007510861172,0.39761462006238446
