trial,context,question,correct,incorrect,scores_target,scores_target_npnlg,generation_correct,generation_score_correct,scores_distractor,scores_distractor_npnlg,generation_distractor,generation_score_distractor,production_decoded
106,"Queso blanco -- Queso blanco is traditionally made from cow's milk, whereas queso fresco may be made from a combination of cow's and goat's milk. Some versions of these cheeses, such as Oaxaca cheese, melt well when heated, but most only soften.",is queso fresco and queso blanco the same,No,Yes,-1.0133788585662842,1.0133787393569946,NONE,,-0.9369524717330933,0.9369524121284485,NONE,,"<s> Context: Queso blanco -- Queso blanco is traditionally made from cow's milk, whereas queso fresco may be made from a combination of cow's and goat's milk. Some versions of these cheeses, such as Oaxaca cheese, melt well when heated, but most only soften.
Question: is queso fresco and queso blanco the same
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""yes""

Answer:

Queso blanco is the"
107,"1966 FIFA World Cup -- The 1966 FIFA World Cup was the eighth FIFA World Cup and was held in England from 11 to 30 July 1966. England beat West Germany 4--2 in the final, winning the Jules Rimet Trophy. It is England's only FIFA World Cup title. They were the fifth nation to win and the third host nation to win after Uruguay in 1930 and Italy in 1934.",did england host the world cup in 1966,Yes,No,-0.9957314729690552,0.9957314133644104,NONE,,-1.1028399467468262,1.1028399467468262,NONE,,"<s> Context: 1966 FIFA World Cup -- The 1966 FIFA World Cup was the eighth FIFA World Cup and was held in England from 11 to 30 July 1966. England beat West Germany 4--2 in the final, winning the Jules Rimet Trophy. It is England's only FIFA World Cup title. They were the fifth nation to win and the third host nation to win after Uruguay in 1930 and Italy in 1934.
Question: did england host the world cup in 1966
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer

no

I would choose the answer

yes

I"
108,"Ronnie O'Sullivan -- In the World Championship, O'Sullivan beat David Gilbert 10--7 in the first round. After the match, he refused to attend a mandatory press conference, and also refused to talk to the tournament broadcasters, the BBC. He received a formal warning from World Snooker, and was advised that further breaches of contract would lead to fines. In the second round, he lost 12--13 to Barry Hawkins, his first loss against Hawkins in 14 years and only the second time in 13 years that he had failed to reach the World Championship quarterfinals.",is ronnie o sullivan in the world championship 2016,Yes,No,-0.9923941493034363,0.9923941493034363,NONE,,-0.9572358131408691,0.9572357535362244,NONE,,"<s> Context: Ronnie O'Sullivan -- In the World Championship, O'Sullivan beat David Gilbert 10--7 in the first round. After the match, he refused to attend a mandatory press conference, and also refused to talk to the tournament broadcasters, the BBC. He received a formal warning from World Snooker, and was advised that further breaches of contract would lead to fines. In the second round, he lost 12--13 to Barry Hawkins, his first loss against Hawkins in 14 years and only the second time in 13 years that he had failed to reach the World Championship quarterfinals.
Question: is ronnie o sullivan in the world championship 2016
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""no""

I would choose the answer ""yes""

I"
109,"Washington Capitals -- The Capitals were founded in 1974 as an expansion franchise, alongside the Kansas City Scouts. Since purchasing the team in 1999, Leonsis revitalized the franchise by drafting star players such as Alexander Ovechkin, Nicklas Backstrom, Mike Green and Braden Holtby. The 2009--10 Capitals won the franchise's first-ever Presidents' Trophy for being the team with the most points at the end of the regular season. They won it a second time in 2015--16, and did so for a third time the following season in 2016--17. In addition to eleven division titles and three Presidents' Trophies, the Capitals have reached the Stanley Cup Finals twice (in 1998 and 2018), winning in 2018.",have the capitals ever win the stanley cup,Yes,No,-0.9366604685783386,0.9366604685783386,NONE,,-1.1455538272857666,1.145553708076477,NONE,,"<s> Context: Washington Capitals -- The Capitals were founded in 1974 as an expansion franchise, alongside the Kansas City Scouts. Since purchasing the team in 1999, Leonsis revitalized the franchise by drafting star players such as Alexander Ovechkin, Nicklas Backstrom, Mike Green and Braden Holtby. The 2009--10 Capitals won the franchise's first-ever Presidents' Trophy for being the team with the most points at the end of the regular season. They won it a second time in 2015--16, and did so for a third time the following season in 2016--17. In addition to eleven division titles and three Presidents' Trophies, the Capitals have reached the Stanley Cup Finals twice (in 1998 and 2018), winning in 2018.
Question: have the capitals ever win the stanley cup
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer no

Correct Answer:

I would choose the answer no
"
110,"Relationship obsessive–compulsive disorder -- In psychology, relationship obsessive--compulsive disorder (ROCD) is a form of obsessive--compulsive disorder focusing on intimate relationships. Such obsessions can become extremely distressing and debilitating, having negative impacts on relationships functioning.",is there a disorder for being obsessed with someone,Yes,No,-0.9975466132164001,0.9975466132164001,NONE,,-1.112879753112793,1.112879753112793,NONE,,"<s> Context: Relationship obsessive–compulsive disorder -- In psychology, relationship obsessive--compulsive disorder (ROCD) is a form of obsessive--compulsive disorder focusing on intimate relationships. Such obsessions can become extremely distressing and debilitating, having negative impacts on relationships functioning.
Question: is there a disorder for being obsessed with someone
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer: no

Reason:

It is not a disorder
"
111,"Differentiable function -- A function f is said to be continuously differentiable if the derivative f′(x) exists and is itself a continuous function. Though the derivative of a differentiable function never has a jump discontinuity, it is possible for the derivative to have an essential discontinuity. For example, the function",is the derivative of a continuous function always continuous,No,Yes,-1.097996473312378,1.0979963541030884,NONE,,-1.1447181701660156,1.1447181701660156,NONE,,"<s> Context: Differentiable function -- A function f is said to be continuously differentiable if the derivative f′(x) exists and is itself a continuous function. Though the derivative of a differentiable function never has a jump discontinuity, it is possible for the derivative to have an essential discontinuity. For example, the function
Question: is the derivative of a continuous function always continuous
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer no.

Comment: Welcome to math.SE: since you are new"
112,"Call of Duty: Black Ops III -- Black Ops III takes place in 2065, 40 years after the events of Black Ops II, in a world facing upheaval from climate change and new technologies. Similar to its predecessors, the story follows a group of black ops soldiers. The game's campaign is designed to support 4-player cooperative gameplay, allowing for bigger, more open level design and less corridor shooting. As the player character is cybernetically enhanced, players have access to various special activities. The game also features a standalone Zombies mode, and a ``Nightmares'' mode which replaces all enemies as zombies.",does call of duty black ops 3 have zombies,Yes,No,-0.9784409999847412,0.9784409999847412,NONE,,-1.1715469360351562,1.1715468168258667,NONE,,"<s> Context: Call of Duty: Black Ops III -- Black Ops III takes place in 2065, 40 years after the events of Black Ops II, in a world facing upheaval from climate change and new technologies. Similar to its predecessors, the story follows a group of black ops soldiers. The game's campaign is designed to support 4-player cooperative gameplay, allowing for bigger, more open level design and less corridor shooting. As the player character is cybernetically enhanced, players have access to various special activities. The game also features a standalone Zombies mode, and a ``Nightmares'' mode which replaces all enemies as zombies.
Question: does call of duty black ops 3 have zombies
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer no.

Comment: I think you're looking for the [Call"
113,"Red-eared slider -- The red-eared slider originated from the area around the Mississippi River and the Gulf of Mexico, in warm climates in the southeastern United States. Their native areas range from the southeast of Colorado to Virginia and Florida. In nature, they inhabit areas with a source of still, warm water, such as ponds, lakes, swamps, creeks, streams, or slow-flowing rivers. They live in areas of calm water where they are able to leave the water easily by climbing onto rocks or tree trunks so they can warm up in the sun. Individuals are often found sunbathing in a group or even on top of each other. They also require abundant aquatic plants, as these are the adults' main food, although they are omnivores. Turtles in the wild always remain close to water unless they are searching for a new habitat or when females leave the water to lay their eggs.",can red eared sliders live in the ocean,No,Yes,-0.9548400640487671,0.9548400044441223,NONE,,-1.0130170583724976,1.013016939163208,NONE,,"<s> Context: Red-eared slider -- The red-eared slider originated from the area around the Mississippi River and the Gulf of Mexico, in warm climates in the southeastern United States. Their native areas range from the southeast of Colorado to Virginia and Florida. In nature, they inhabit areas with a source of still, warm water, such as ponds, lakes, swamps, creeks, streams, or slow-flowing rivers. They live in areas of calm water where they are able to leave the water easily by climbing onto rocks or tree trunks so they can warm up in the sun. Individuals are often found sunbathing in a group or even on top of each other. They also require abundant aquatic plants, as these are the adults' main food, although they are omnivores. Turtles in the wild always remain close to water unless they are searching for a new habitat or when females leave the water to lay their eggs.
Question: can red eared sliders live in the ocean
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer:

yes

Correct answer:

yes

Re"
114,Closing (real estate) -- Closing (also referred to as completion or settlement) is the final step in executing a real estate transaction.,is closing date the same as settlement date,Yes,No,-0.9943945407867432,0.9943945407867432,NONE,,-1.0193383693695068,1.0193382501602173,NONE,,"<s> Context: Closing (real estate) -- Closing (also referred to as completion or settlement) is the final step in executing a real estate transaction.
Question: is closing date the same as settlement date
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer no.

Comment: This is not a site for opinion-based questions"
115,"Groundhog -- The groundhog is the largest sciurid in its geographical range. Adults are 16 to 20 inches long, including a six inch tail. A large woodchuck thought to weigh twenty pounds when carried was exactly half that weight when weighed by scale. Woodchuck weight ranges from five to twelve pounds. Extremely large individuals may weigh up to 15 pounds. Seasonal weight changes indicate circannual deposition and use of fat. Progressive higher weights are attained each year for the first 2--3 years after which weights plateau. Groundhogs have four incisor teeth which grow 1/16'' per week. Constant usage wears them down again by about that much each week. Unlike the incisors of other rodents, the incisors of groundhogs are white to ivory white. Groundhogs are well adapted for digging, with short, powerful limbs and curved, thick claws. Unlike other sciurids, the groundhog's spine is curved, more like that of a mole, and the tail is comparably shorter as well -- only about one-fourth of body length. Suited to their temperate habitat, groundhogs are covered with two coats of fur: a dense grey undercoat and a longer coat of banded guard hairs that gives the groundhog its distinctive ``frosted'' appearance.",is a groundhog and a mole the same thing,No,Yes,-0.9992908835411072,0.9992908835411072,NONE,,-1.002981185913086,1.002981185913086,NONE,,"<s> Context: Groundhog -- The groundhog is the largest sciurid in its geographical range. Adults are 16 to 20 inches long, including a six inch tail. A large woodchuck thought to weigh twenty pounds when carried was exactly half that weight when weighed by scale. Woodchuck weight ranges from five to twelve pounds. Extremely large individuals may weigh up to 15 pounds. Seasonal weight changes indicate circannual deposition and use of fat. Progressive higher weights are attained each year for the first 2--3 years after which weights plateau. Groundhogs have four incisor teeth which grow 1/16'' per week. Constant usage wears them down again by about that much each week. Unlike the incisors of other rodents, the incisors of groundhogs are white to ivory white. Groundhogs are well adapted for digging, with short, powerful limbs and curved, thick claws. Unlike other sciurids, the groundhog's spine is curved, more like that of a mole, and the tail is comparably shorter as well -- only about one-fourth of body length. Suited to their temperate habitat, groundhogs are covered with two coats of fur: a dense grey undercoat and a longer coat of banded guard hairs that gives the groundhog its distinctive ``frosted'' appearance.
Question: is a groundhog and a mole the same thing
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer no

Comment: I think you may be confused about what a mole is"
116,"Friday Night Lights (film) -- Friday Night Lights is a 2004 American sports drama film, directed by Peter Berg. The film follows the coach and players of a high school football team in the Texas city of Odessa, which supported and was obsessed with them. The book on which it was based, Friday Night Lights: A Town, a Team, and a Dream (1990) by H.G. Bissinger, followed the story of the 1988 Permian High School Panthers football team as they made a run towards the state championship. A television series of the same name premiered on October 3, 2006 on NBC. The film won the Best Sports Movie ESPY Award and was ranked number 37 on Entertainment Weekly's list of the Best High School Movies.",was friday night lights based on a true story,Yes,No,-0.9785367846488953,0.9785367846488953,NONE,,-1.1013836860656738,1.1013836860656738,NONE,,"<s> Context: Friday Night Lights (film) -- Friday Night Lights is a 2004 American sports drama film, directed by Peter Berg. The film follows the coach and players of a high school football team in the Texas city of Odessa, which supported and was obsessed with them. The book on which it was based, Friday Night Lights: A Town, a Team, and a Dream (1990) by H.G. Bissinger, followed the story of the 1988 Permian High School Panthers football team as they made a run towards the state championship. A television series of the same name premiered on October 3, 2006 on NBC. The film won the Best Sports Movie ESPY Award and was ranked number 37 on Entertainment Weekly's list of the Best High School Movies.
Question: was friday night lights based on a true story
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer:

no

Your answer:

I would choose the answer"
117,"Ocular dominance -- Ocular dominance, sometimes called eye preference or eyedness, is the tendency to prefer visual input from one eye to the other. It is somewhat analogous to the laterality of right- or left-handedness; however, the side of the dominant eye and the dominant hand do not always match. This is because both hemispheres control both eyes, but each one takes charge of a different half of the field of vision, and therefore a different half of both retinas (See Optic Tract for more details). There is thus no direct analogy between ``handedness'' and ``eyedness'' as lateral phenomena.",is there such thing as a dominant eye,Yes,No,-1.1541588306427002,1.1541587114334106,NONE,,-1.3472826480865479,1.3472825288772583,NONE,,"<s> Context: Ocular dominance -- Ocular dominance, sometimes called eye preference or eyedness, is the tendency to prefer visual input from one eye to the other. It is somewhat analogous to the laterality of right- or left-handedness; however, the side of the dominant eye and the dominant hand do not always match. This is because both hemispheres control both eyes, but each one takes charge of a different half of the field of vision, and therefore a different half of both retinas (See Optic Tract for more details). There is thus no direct analogy between ``handedness'' and ``eyedness'' as lateral phenomena.
Question: is there such thing as a dominant eye
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""yes""

My answer:

I would choose the answer """
118,"I Can Only Imagine (film) -- Years later, Millard is in Lakeside high school and dating Shannon. Hoping to impress his father, he begins playing football. However, he is injured, breaking both ankles and ending his career. In order to make up the credits he would miss from football, he signs up for music class, the only available class left. Initially, Millard is assigned to be a sound technician. After the director catches him singing in the empty auditorium of Lakeside high school, she casts him as Curly, the lead role in the school production of Oklahoma. He doesn't tell his father of his role in the play, and while Bart has risen to the singing demands of the part, Arthur subsequently collapses with severe abdominal pain, but refuses to tell Bart or Shannon about his cancer diagnosis. The following morning, Millard voices his frustrations with his father and is assaulted by his father, who smashes a plate over his head. Shannon presses Bart to open up, but he responds by breaking up with her and leaving to seek his fortune in the city after graduation.",did bart millard sing in movie i can only imagine,Yes,No,-0.9916245937347412,0.9916245937347412,NONE,,-1.084852933883667,1.084852933883667,NONE,,"<s> Context: I Can Only Imagine (film) -- Years later, Millard is in Lakeside high school and dating Shannon. Hoping to impress his father, he begins playing football. However, he is injured, breaking both ankles and ending his career. In order to make up the credits he would miss from football, he signs up for music class, the only available class left. Initially, Millard is assigned to be a sound technician. After the director catches him singing in the empty auditorium of Lakeside high school, she casts him as Curly, the lead role in the school production of Oklahoma. He doesn't tell his father of his role in the play, and while Bart has risen to the singing demands of the part, Arthur subsequently collapses with severe abdominal pain, but refuses to tell Bart or Shannon about his cancer diagnosis. The following morning, Millard voices his frustrations with his father and is assaulted by his father, who smashes a plate over his head. Shannon presses Bart to open up, but he responds by breaking up with her and leaving to seek his fortune in the city after graduation.
Question: did bart millard sing in movie i can only imagine
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""yes""

Comment: Hi, welcome to Movies & TV."
119,"Wall Street Crash of 1929 -- The Wall Street Crash of 1929, also known as Black Tuesday (October 29), the Great Crash, or the Stock Market Crash of 1929, began on October 24, 1929 (``Black Thursday''), and was the most devastating stock market crash in the history of the United States, when taking into consideration the full extent and duration of its after effects. The crash, which followed the London Stock Exchange's crash of September, signalled the beginning of the 12-year Great Depression that affected all Western industrialized countries.",did the stock market crash of 1929 caused the great depression,Yes,No,-1.0356125831604004,1.0356125831604004,NONE,,-1.1205556392669678,1.1205555200576782,NONE,,"<s> Context: Wall Street Crash of 1929 -- The Wall Street Crash of 1929, also known as Black Tuesday (October 29), the Great Crash, or the Stock Market Crash of 1929, began on October 24, 1929 (``Black Thursday''), and was the most devastating stock market crash in the history of the United States, when taking into consideration the full extent and duration of its after effects. The crash, which followed the London Stock Exchange's crash of September, signalled the beginning of the 12-year Great Depression that affected all Western industrialized countries.
Question: did the stock market crash of 1929 caused the great depression
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer: no

Answer:

The Great Depression was not caused by"
120,"Untitled Avengers film -- The untitled Avengers film, colloquially referred to as Avengers 4, is an upcoming American superhero film based on the Marvel Comics superhero team the Avengers, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is intended to be the direct sequel to 2018's Avengers: Infinity War, as well as the sequel to 2012's Marvel's The Avengers and 2015's Avengers: Age of Ultron and the twenty-second film in the Marvel Cinematic Universe (MCU). The film is directed by Anthony and Joe Russo, with a screenplay by the writing team of Christopher Markus and Stephen McFeely, and features an ensemble cast with many actors from previous MCU films.",is there going to be a second part of infinity war,Yes,No,-1.0223238468170166,1.022323727607727,NONE,,-1.072412371635437,1.072412371635437,NONE,,"<s> Context: Untitled Avengers film -- The untitled Avengers film, colloquially referred to as Avengers 4, is an upcoming American superhero film based on the Marvel Comics superhero team the Avengers, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is intended to be the direct sequel to 2018's Avengers: Infinity War, as well as the sequel to 2012's Marvel's The Avengers and 2015's Avengers: Age of Ultron and the twenty-second film in the Marvel Cinematic Universe (MCU). The film is directed by Anthony and Joe Russo, with a screenplay by the writing team of Christopher Markus and Stephen McFeely, and features an ensemble cast with many actors from previous MCU films.
Question: is there going to be a second part of infinity war
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""yes""

Comment: Welcome to the site. If you're"
121,"Star Trek: Discovery (season 2) -- The second season of the American television series Star Trek: Discovery is set roughly a decade before the events of the original Star Trek series, and follows the crew of the USS Discovery. The season will be produced by CBS Television Studios in association with Secret Hideout, Roddenberry Entertainment, and Living Dead Guy Productions, with Alex Kurtzman serving as showrunner.",did star trek discovery get a second season,Yes,No,-0.9225665926933289,0.9225664734840393,NONE,,-1.1733794212341309,1.1733793020248413,NONE,,"<s> Context: Star Trek: Discovery (season 2) -- The second season of the American television series Star Trek: Discovery is set roughly a decade before the events of the original Star Trek series, and follows the crew of the USS Discovery. The season will be produced by CBS Television Studios in association with Secret Hideout, Roddenberry Entertainment, and Living Dead Guy Productions, with Alex Kurtzman serving as showrunner.
Question: did star trek discovery get a second season
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer no.

Comment: This question appears to be off-topic because it"
122,"Property tax -- Property tax or 'house tax' is a local tax on buildings, along with appurtenant land. It is and imposed on the Possessor (not the custodian of property as per 1978, 44th amendment of constitution). It resembles the US-type wealth tax and differs from the excise-type UK rate. The tax power is vested in the states and is delegated to local bodies, specifying the valuation method, rate band, and collection procedures. The tax base is the annual rental value (ARV) or area-based rating. Owner-occupied and other properties not producing rent are assessed on cost and then converted into ARV by applying a percentage of cost, usually four percent. Vacant land is generally exempt. Central government properties are exempt. Instead a 'service charge' is permissible under executive order. Properties of foreign missions also enjoy tax exemption without requiring reciprocity. The tax is usually accompanied by service taxes, e.g., water tax, drainage tax, conservancy (sanitation) tax, lighting tax, all using the same tax base. The rate structure is flat on rural (panchayat) properties, but in the urban (municipal) areas it is mildly progressive with about 80% of assessments falling in the first two brackets.",is house tax and property tax are same,Yes,No,-1.131134033203125,1.1311339139938354,NONE,,-1.2196671962738037,1.2196670770645142,NONE,,"<s> Context: Property tax -- Property tax or 'house tax' is a local tax on buildings, along with appurtenant land. It is and imposed on the Possessor (not the custodian of property as per 1978, 44th amendment of constitution). It resembles the US-type wealth tax and differs from the excise-type UK rate. The tax power is vested in the states and is delegated to local bodies, specifying the valuation method, rate band, and collection procedures. The tax base is the annual rental value (ARV) or area-based rating. Owner-occupied and other properties not producing rent are assessed on cost and then converted into ARV by applying a percentage of cost, usually four percent. Vacant land is generally exempt. Central government properties are exempt. Instead a 'service charge' is permissible under executive order. Properties of foreign missions also enjoy tax exemption without requiring reciprocity. The tax is usually accompanied by service taxes, e.g., water tax, drainage tax, conservancy (sanitation) tax, lighting tax, all using the same tax base. The rate structure is flat on rural (panchayat) properties, but in the urban (municipal) areas it is mildly progressive with about 80% of assessments falling in the first two brackets.
Question: is house tax and property tax are same
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer no.

Explanation:

House tax is a local"
123,"Antagonist -- An antagonist is a character, group of characters, institution or concept that stands in or represents opposition against which the protagonist(s) must contend. In other words, an antagonist is a person or a group of people who opposes a protagonist.",does the antagonist always have to be a person,No,Yes,-1.0611523389816284,1.0611523389816284,NONE,,-1.1039416790008545,1.103941559791565,NONE,,"<s> Context: Antagonist -- An antagonist is a character, group of characters, institution or concept that stands in or represents opposition against which the protagonist(s) must contend. In other words, an antagonist is a person or a group of people who opposes a protagonist.
Question: does the antagonist always have to be a person
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""yes""
\end{code}

I have tried to do"
124,"The Crew 2 -- The game features a nonlinear story, that follows the unnamed player character as they go to become a racing icon in the United States by winning in all racing disciplines available in the game. There are four disciplines: Street Racing, Off Road, Freestyle and Pro Racing. In Street Racing, the player is assisted by Latrell. In Off Road, the player is assisted by Tucker ``Tuck'' Morgan. In Freestyle, the player is assisted by Sofia and her father. In Pro Racing, the player is assisted by Alexis.",does the crew 2 have a story line,No,Yes,-1.2110910415649414,1.2110910415649414,NONE,,-1.050248622894287,1.0502485036849976,NONE,,"<s> Context: The Crew 2 -- The game features a nonlinear story, that follows the unnamed player character as they go to become a racing icon in the United States by winning in all racing disciplines available in the game. There are four disciplines: Street Racing, Off Road, Freestyle and Pro Racing. In Street Racing, the player is assisted by Latrell. In Off Road, the player is assisted by Tucker ``Tuck'' Morgan. In Freestyle, the player is assisted by Sofia and her father. In Pro Racing, the player is assisted by Alexis.
Question: does the crew 2 have a story line
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""no""

Comment: You can't choose ""no"" as"
125,"Mithridatism -- There are only a few, if any, practical uses of mithridatism. Venomous snake handler Bill Haast used this method. Snake handlers from Burma are said to tattoo themselves with snake venom for the same reason.",can you build up immunity to snake venom,Yes,No,-1.018928050994873,1.018928050994873,NONE,,-1.1004638671875,1.1004638671875,NONE,,"<s> Context: Mithridatism -- There are only a few, if any, practical uses of mithridatism. Venomous snake handler Bill Haast used this method. Snake handlers from Burma are said to tattoo themselves with snake venom for the same reason.
Question: can you build up immunity to snake venom
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""yes""

Comment: The answer is ""no""

Comment"
126,"List of glaciers in Glacier National Park (U.S.) -- There are at least 35 named glaciers in Glacier National Park (U.S.). In 1850, the area now comprising the national park had 150 glaciers. There are 25 active glaciers remaining in the park today. Since the ice ages stopped 10,000 years ago, there have been many slight climate shifts causing periods of glacier growth or melt-back. The glaciers are currently being studied to see the effect of global warming It is estimated that if current warming trends continue, there will be no glaciers left in the park by 2030.",is there a glacier at glacier national park,Yes,No,-0.9345909953117371,0.9345909953117371,NONE,,-0.9627087116241455,0.9627087116241455,NONE,,"<s> Context: List of glaciers in Glacier National Park (U.S.) -- There are at least 35 named glaciers in Glacier National Park (U.S.). In 1850, the area now comprising the national park had 150 glaciers. There are 25 active glaciers remaining in the park today. Since the ice ages stopped 10,000 years ago, there have been many slight climate shifts causing periods of glacier growth or melt-back. The glaciers are currently being studied to see the effect of global warming It is estimated that if current warming trends continue, there will be no glaciers left in the park by 2030.
Question: is there a glacier at glacier national park
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""yes""

My answer:

I would choose the answer """
127,"Israel at the FIFA World Cup -- This is a record of Israel's results at the FIFA World Cup. They have qualified for the tournament on one occasion, in 1970. Israel qualified for the 1970 World Cup as an Asian team. Soon after this, they were expelled from the Asian Football Confederation, and now compete in the European zone as a member of UEFA.",has israel ever qualified for the world cup,Yes,No,-0.9368202090263367,0.9368202090263367,NONE,,-1.065452218055725,1.065452218055725,NONE,,"<s> Context: Israel at the FIFA World Cup -- This is a record of Israel's results at the FIFA World Cup. They have qualified for the tournament on one occasion, in 1970. Israel qualified for the 1970 World Cup as an Asian team. Soon after this, they were expelled from the Asian Football Confederation, and now compete in the European zone as a member of UEFA.
Question: has israel ever qualified for the world cup
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer:

no

Israel has never qualified for the World Cup."
128,"Polyadenylation -- In as different groups as animals and trypanosomes, the mitochondria contain both stabilising and destabilising poly(A) tails. Destabilising polyadenylation targets both mRNA and noncoding RNAs. The poly(A) tails are 43 nucleotides long on average. The stabilising ones start at the stop codon, and without them the stop codon (UAA) is not complete as the genome only encodes the U or UA part. Plant mitochondria have only destabilising polyadenylation, and yeast mitochondria have no polyadenylation at all.",is the poly a tail added immediately after the stop codon,Yes,No,-1.0114893913269043,1.0114893913269043,NONE,,-1.0052193403244019,1.0052193403244019,NONE,,"<s> Context: Polyadenylation -- In as different groups as animals and trypanosomes, the mitochondria contain both stabilising and destabilising poly(A) tails. Destabilising polyadenylation targets both mRNA and noncoding RNAs. The poly(A) tails are 43 nucleotides long on average. The stabilising ones start at the stop codon, and without them the stop codon (UAA) is not complete as the genome only encodes the U or UA part. Plant mitochondria have only destabilising polyadenylation, and yeast mitochondria have no polyadenylation at all.
Question: is the poly a tail added immediately after the stop codon
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""no"" because polyadenylation is a post-transcriptional modification"
129,"Abu Dhabi -- Abu Dhabi (US: /ˈɑːbuː ˈdɑːbi/, UK: /ˈæbuː/; Arabic: أبو ظبي Abū Ẓabī (ɐˈbuˈðʕɑbi)) is the capital and the second most populous city of the United Arab Emirates (the most populous being Dubai), and also capital of the Emirate of Abu Dhabi, the largest of the UAE's seven emirates. Abu Dhabi lies on a T-shaped island jutting into the Persian Gulf from the central western coast. The city of Abu Dhabi has an estimated population of 1.8 million in 2016.",is abu dhabi and dubai the same place,No,Yes,-1.0556999444961548,1.0556999444961548,NONE,,-0.9526859521865845,0.9526858925819397,NONE,,"<s> Context: Abu Dhabi -- Abu Dhabi (US: /ˈɑːbuː ˈdɑːbi/, UK: /ˈæbuː/; Arabic: أبو ظبي Abū Ẓabī (ɐˈbuˈðʕɑbi)) is the capital and the second most populous city of the United Arab Emirates (the most populous being Dubai), and also capital of the Emirate of Abu Dhabi, the largest of the UAE's seven emirates. Abu Dhabi lies on a T-shaped island jutting into the Persian Gulf from the central western coast. The city of Abu Dhabi has an estimated population of 1.8 million in 2016.
Question: is abu dhabi and dubai the same place
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer no because Abu Dhabi is not the same as Dubai.
"
130,"Journey 2: The Mysterious Island -- Journey 2: The Mysterious Island is a 2012 American science fiction comedy adventure film directed by Brad Peyton and produced by Beau Flynn, Tripp Vinson and Charlotte Huggins. It is the sequel to Journey to the Center of the Earth (2008). Following the first film, the sequel is based on another Jules Verne novel, this time The Mysterious Island. The film stars Dwayne ``The Rock'' Johnson, Michael Caine, Josh Hutcherson, Vanessa Hudgens, Luis Guzmán, and Kristin Davis. The story was written by Richard Outten, Brian Gunn and Mark Gunn, and the screenplay by Brian and Mark Gunn. Journey 2: The Mysterious Island was released in cinemas on February 10, 2012 by Warner Bros. Pictures, New Line Cinema and Walden Media to mixed reviews, but became a box office success with a worldwide gross of nearly $335 million, surpassing its predecessor. Journey 2: The Mysterious Island was released on DVD/Blu-ray on June 5, 2012.",is journey 2 the mysterious island a sequel,Yes,No,-0.9855138063430786,0.9855137467384338,NONE,,-1.0883800983428955,1.0883800983428955,NONE,,"<s> Context: Journey 2: The Mysterious Island -- Journey 2: The Mysterious Island is a 2012 American science fiction comedy adventure film directed by Brad Peyton and produced by Beau Flynn, Tripp Vinson and Charlotte Huggins. It is the sequel to Journey to the Center of the Earth (2008). Following the first film, the sequel is based on another Jules Verne novel, this time The Mysterious Island. The film stars Dwayne ``The Rock'' Johnson, Michael Caine, Josh Hutcherson, Vanessa Hudgens, Luis Guzmán, and Kristin Davis. The story was written by Richard Outten, Brian Gunn and Mark Gunn, and the screenplay by Brian and Mark Gunn. Journey 2: The Mysterious Island was released in cinemas on February 10, 2012 by Warner Bros. Pictures, New Line Cinema and Walden Media to mixed reviews, but became a box office success with a worldwide gross of nearly $335 million, surpassing its predecessor. Journey 2: The Mysterious Island was released on DVD/Blu-ray on June 5, 2012.
Question: is journey 2 the mysterious island a sequel
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer:

no

Comment: There is no question.

Answer"
