trial,context,question,correct,incorrect,scores_target,scores_target_npnlg,generation_correct,generation_score_correct,scores_distractor,scores_distractor_npnlg,generation_distractor,generation_score_distractor,production_decoded
106,"Queso blanco -- Queso blanco is traditionally made from cow's milk, whereas queso fresco may be made from a combination of cow's and goat's milk. Some versions of these cheeses, such as Oaxaca cheese, melt well when heated, but most only soften.",is queso fresco and queso blanco the same,No,Yes,-0.8163155317306519,-2.448946475982666,NONE,,-0.968050479888916,-2.904151439666748,NONE,,"<s> Context: Queso blanco -- Queso blanco is traditionally made from cow's milk, whereas queso fresco may be made from a combination of cow's and goat's milk. Some versions of these cheeses, such as Oaxaca cheese, melt well when heated, but most only soften.
Question: is queso fresco and queso blanco the same
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""no""

Why?:

I would choose the answer ""no"
107,"1966 FIFA World Cup -- The 1966 FIFA World Cup was the eighth FIFA World Cup and was held in England from 11 to 30 July 1966. England beat West Germany 4--2 in the final, winning the Jules Rimet Trophy. It is England's only FIFA World Cup title. They were the fifth nation to win and the third host nation to win after Uruguay in 1930 and Italy in 1934.",did england host the world cup in 1966,Yes,No,-0.8880058526992798,-2.66401743888855,NONE,,-1.1715574264526367,-3.514672040939331,NONE,,"<s> Context: 1966 FIFA World Cup -- The 1966 FIFA World Cup was the eighth FIFA World Cup and was held in England from 11 to 30 July 1966. England beat West Germany 4--2 in the final, winning the Jules Rimet Trophy. It is England's only FIFA World Cup title. They were the fifth nation to win and the third host nation to win after Uruguay in 1930 and Italy in 1934.
Question: did england host the world cup in 1966
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""yes""

Why:

I remember that the 19"
108,"Ronnie O'Sullivan -- In the World Championship, O'Sullivan beat David Gilbert 10--7 in the first round. After the match, he refused to attend a mandatory press conference, and also refused to talk to the tournament broadcasters, the BBC. He received a formal warning from World Snooker, and was advised that further breaches of contract would lead to fines. In the second round, he lost 12--13 to Barry Hawkins, his first loss against Hawkins in 14 years and only the second time in 13 years that he had failed to reach the World Championship quarterfinals.",is ronnie o sullivan in the world championship 2016,Yes,No,-1.0754941701889038,-3.226482391357422,NONE,,-0.9696590304374695,-2.9089770317077637,NONE,,"<s> Context: Ronnie O'Sullivan -- In the World Championship, O'Sullivan beat David Gilbert 10--7 in the first round. After the match, he refused to attend a mandatory press conference, and also refused to talk to the tournament broadcasters, the BBC. He received a formal warning from World Snooker, and was advised that further breaches of contract would lead to fines. In the second round, he lost 12--13 to Barry Hawkins, his first loss against Hawkins in 14 years and only the second time in 13 years that he had failed to reach the World Championship quarterfinals.
Question: is ronnie o sullivan in the world championship 2016
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer no.

Comment: You're asking us to answer a question that"
109,"Washington Capitals -- The Capitals were founded in 1974 as an expansion franchise, alongside the Kansas City Scouts. Since purchasing the team in 1999, Leonsis revitalized the franchise by drafting star players such as Alexander Ovechkin, Nicklas Backstrom, Mike Green and Braden Holtby. The 2009--10 Capitals won the franchise's first-ever Presidents' Trophy for being the team with the most points at the end of the regular season. They won it a second time in 2015--16, and did so for a third time the following season in 2016--17. In addition to eleven division titles and three Presidents' Trophies, the Capitals have reached the Stanley Cup Finals twice (in 1998 and 2018), winning in 2018.",have the capitals ever win the stanley cup,Yes,No,-1.168089747428894,-3.5042691230773926,NONE,,-1.0611939430236816,-3.183581829071045,NONE,,"<s> Context: Washington Capitals -- The Capitals were founded in 1974 as an expansion franchise, alongside the Kansas City Scouts. Since purchasing the team in 1999, Leonsis revitalized the franchise by drafting star players such as Alexander Ovechkin, Nicklas Backstrom, Mike Green and Braden Holtby. The 2009--10 Capitals won the franchise's first-ever Presidents' Trophy for being the team with the most points at the end of the regular season. They won it a second time in 2015--16, and did so for a third time the following season in 2016--17. In addition to eleven division titles and three Presidents' Trophies, the Capitals have reached the Stanley Cup Finals twice (in 1998 and 2018), winning in 2018.
Question: have the capitals ever win the stanley cup
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""no""

Comment: The Capitals have never won the Stanley Cup"
110,"Relationship obsessive–compulsive disorder -- In psychology, relationship obsessive--compulsive disorder (ROCD) is a form of obsessive--compulsive disorder focusing on intimate relationships. Such obsessions can become extremely distressing and debilitating, having negative impacts on relationships functioning.",is there a disorder for being obsessed with someone,Yes,No,-0.8392154574394226,-2.517646312713623,NONE,,-1.0347042083740234,-3.1041126251220703,NONE,,"<s> Context: Relationship obsessive–compulsive disorder -- In psychology, relationship obsessive--compulsive disorder (ROCD) is a form of obsessive--compulsive disorder focusing on intimate relationships. Such obsessions can become extremely distressing and debilitating, having negative impacts on relationships functioning.
Question: is there a disorder for being obsessed with someone
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer:

yes

You selected the answer:

yes

"
111,"Differentiable function -- A function f is said to be continuously differentiable if the derivative f′(x) exists and is itself a continuous function. Though the derivative of a differentiable function never has a jump discontinuity, it is possible for the derivative to have an essential discontinuity. For example, the function",is the derivative of a continuous function always continuous,No,Yes,-0.8627331256866455,-2.5881993770599365,NONE,,-1.0669348239898682,-3.2008044719696045,NONE,,"<s> Context: Differentiable function -- A function f is said to be continuously differentiable if the derivative f′(x) exists and is itself a continuous function. Though the derivative of a differentiable function never has a jump discontinuity, it is possible for the derivative to have an essential discontinuity. For example, the function
Question: is the derivative of a continuous function always continuous
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""no"" because there are continuous functions whose derivative is not continuous.

"
112,"Call of Duty: Black Ops III -- Black Ops III takes place in 2065, 40 years after the events of Black Ops II, in a world facing upheaval from climate change and new technologies. Similar to its predecessors, the story follows a group of black ops soldiers. The game's campaign is designed to support 4-player cooperative gameplay, allowing for bigger, more open level design and less corridor shooting. As the player character is cybernetically enhanced, players have access to various special activities. The game also features a standalone Zombies mode, and a ``Nightmares'' mode which replaces all enemies as zombies.",does call of duty black ops 3 have zombies,Yes,No,-0.9839664697647095,-2.951899290084839,NONE,,-1.0599329471588135,-3.1797986030578613,NONE,,"<s> Context: Call of Duty: Black Ops III -- Black Ops III takes place in 2065, 40 years after the events of Black Ops II, in a world facing upheaval from climate change and new technologies. Similar to its predecessors, the story follows a group of black ops soldiers. The game's campaign is designed to support 4-player cooperative gameplay, allowing for bigger, more open level design and less corridor shooting. As the player character is cybernetically enhanced, players have access to various special activities. The game also features a standalone Zombies mode, and a ``Nightmares'' mode which replaces all enemies as zombies.
Question: does call of duty black ops 3 have zombies
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""yes"" because the question is asking about the game Call of Duty"
113,"Red-eared slider -- The red-eared slider originated from the area around the Mississippi River and the Gulf of Mexico, in warm climates in the southeastern United States. Their native areas range from the southeast of Colorado to Virginia and Florida. In nature, they inhabit areas with a source of still, warm water, such as ponds, lakes, swamps, creeks, streams, or slow-flowing rivers. They live in areas of calm water where they are able to leave the water easily by climbing onto rocks or tree trunks so they can warm up in the sun. Individuals are often found sunbathing in a group or even on top of each other. They also require abundant aquatic plants, as these are the adults' main food, although they are omnivores. Turtles in the wild always remain close to water unless they are searching for a new habitat or when females leave the water to lay their eggs.",can red eared sliders live in the ocean,No,Yes,-0.838591992855072,-2.5157759189605713,NONE,,-1.1168609857559204,-3.3505828380584717,NONE,,"<s> Context: Red-eared slider -- The red-eared slider originated from the area around the Mississippi River and the Gulf of Mexico, in warm climates in the southeastern United States. Their native areas range from the southeast of Colorado to Virginia and Florida. In nature, they inhabit areas with a source of still, warm water, such as ponds, lakes, swamps, creeks, streams, or slow-flowing rivers. They live in areas of calm water where they are able to leave the water easily by climbing onto rocks or tree trunks so they can warm up in the sun. Individuals are often found sunbathing in a group or even on top of each other. They also require abundant aquatic plants, as these are the adults' main food, although they are omnivores. Turtles in the wild always remain close to water unless they are searching for a new habitat or when females leave the water to lay their eggs.
Question: can red eared sliders live in the ocean
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""no"" because they are not sea turtles.

Expert"
114,Closing (real estate) -- Closing (also referred to as completion or settlement) is the final step in executing a real estate transaction.,is closing date the same as settlement date,Yes,No,-0.8699584007263184,-2.609875202178955,NONE,,-0.8362886905670166,-2.50886607170105,NONE,,"<s> Context: Closing (real estate) -- Closing (also referred to as completion or settlement) is the final step in executing a real estate transaction.
Question: is closing date the same as settlement date
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""no"" because the closing date is the date that the closing is scheduled to"
115,"Groundhog -- The groundhog is the largest sciurid in its geographical range. Adults are 16 to 20 inches long, including a six inch tail. A large woodchuck thought to weigh twenty pounds when carried was exactly half that weight when weighed by scale. Woodchuck weight ranges from five to twelve pounds. Extremely large individuals may weigh up to 15 pounds. Seasonal weight changes indicate circannual deposition and use of fat. Progressive higher weights are attained each year for the first 2--3 years after which weights plateau. Groundhogs have four incisor teeth which grow 1/16'' per week. Constant usage wears them down again by about that much each week. Unlike the incisors of other rodents, the incisors of groundhogs are white to ivory white. Groundhogs are well adapted for digging, with short, powerful limbs and curved, thick claws. Unlike other sciurids, the groundhog's spine is curved, more like that of a mole, and the tail is comparably shorter as well -- only about one-fourth of body length. Suited to their temperate habitat, groundhogs are covered with two coats of fur: a dense grey undercoat and a longer coat of banded guard hairs that gives the groundhog its distinctive ``frosted'' appearance.",is a groundhog and a mole the same thing,No,Yes,-0.8137713670730591,-2.4413139820098877,NONE,,-1.1462063789367676,-3.4386188983917236,NONE,,"<s> Context: Groundhog -- The groundhog is the largest sciurid in its geographical range. Adults are 16 to 20 inches long, including a six inch tail. A large woodchuck thought to weigh twenty pounds when carried was exactly half that weight when weighed by scale. Woodchuck weight ranges from five to twelve pounds. Extremely large individuals may weigh up to 15 pounds. Seasonal weight changes indicate circannual deposition and use of fat. Progressive higher weights are attained each year for the first 2--3 years after which weights plateau. Groundhogs have four incisor teeth which grow 1/16'' per week. Constant usage wears them down again by about that much each week. Unlike the incisors of other rodents, the incisors of groundhogs are white to ivory white. Groundhogs are well adapted for digging, with short, powerful limbs and curved, thick claws. Unlike other sciurids, the groundhog's spine is curved, more like that of a mole, and the tail is comparably shorter as well -- only about one-fourth of body length. Suited to their temperate habitat, groundhogs are covered with two coats of fur: a dense grey undercoat and a longer coat of banded guard hairs that gives the groundhog its distinctive ``frosted'' appearance.
Question: is a groundhog and a mole the same thing
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""no"" because groundhogs are rodents and moles are insectiv"
116,"Friday Night Lights (film) -- Friday Night Lights is a 2004 American sports drama film, directed by Peter Berg. The film follows the coach and players of a high school football team in the Texas city of Odessa, which supported and was obsessed with them. The book on which it was based, Friday Night Lights: A Town, a Team, and a Dream (1990) by H.G. Bissinger, followed the story of the 1988 Permian High School Panthers football team as they made a run towards the state championship. A television series of the same name premiered on October 3, 2006 on NBC. The film won the Best Sports Movie ESPY Award and was ranked number 37 on Entertainment Weekly's list of the Best High School Movies.",was friday night lights based on a true story,Yes,No,-0.9923171997070312,-2.9769515991210938,NONE,,-1.0416849851608276,-3.1250548362731934,NONE,,"<s> Context: Friday Night Lights (film) -- Friday Night Lights is a 2004 American sports drama film, directed by Peter Berg. The film follows the coach and players of a high school football team in the Texas city of Odessa, which supported and was obsessed with them. The book on which it was based, Friday Night Lights: A Town, a Team, and a Dream (1990) by H.G. Bissinger, followed the story of the 1988 Permian High School Panthers football team as they made a run towards the state championship. A television series of the same name premiered on October 3, 2006 on NBC. The film won the Best Sports Movie ESPY Award and was ranked number 37 on Entertainment Weekly's list of the Best High School Movies.
Question: was friday night lights based on a true story
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer no.

Context: Friday Night Lights (film) -- Friday Night"
117,"Ocular dominance -- Ocular dominance, sometimes called eye preference or eyedness, is the tendency to prefer visual input from one eye to the other. It is somewhat analogous to the laterality of right- or left-handedness; however, the side of the dominant eye and the dominant hand do not always match. This is because both hemispheres control both eyes, but each one takes charge of a different half of the field of vision, and therefore a different half of both retinas (See Optic Tract for more details). There is thus no direct analogy between ``handedness'' and ``eyedness'' as lateral phenomena.",is there such thing as a dominant eye,Yes,No,-0.88970947265625,-2.66912841796875,NONE,,-1.1332697868347168,-3.3998093605041504,NONE,,"<s> Context: Ocular dominance -- Ocular dominance, sometimes called eye preference or eyedness, is the tendency to prefer visual input from one eye to the other. It is somewhat analogous to the laterality of right- or left-handedness; however, the side of the dominant eye and the dominant hand do not always match. This is because both hemispheres control both eyes, but each one takes charge of a different half of the field of vision, and therefore a different half of both retinas (See Optic Tract for more details). There is thus no direct analogy between ``handedness'' and ``eyedness'' as lateral phenomena.
Question: is there such thing as a dominant eye
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""yes"" because I know that I have a dominant eye, and I would"
118,"I Can Only Imagine (film) -- Years later, Millard is in Lakeside high school and dating Shannon. Hoping to impress his father, he begins playing football. However, he is injured, breaking both ankles and ending his career. In order to make up the credits he would miss from football, he signs up for music class, the only available class left. Initially, Millard is assigned to be a sound technician. After the director catches him singing in the empty auditorium of Lakeside high school, she casts him as Curly, the lead role in the school production of Oklahoma. He doesn't tell his father of his role in the play, and while Bart has risen to the singing demands of the part, Arthur subsequently collapses with severe abdominal pain, but refuses to tell Bart or Shannon about his cancer diagnosis. The following morning, Millard voices his frustrations with his father and is assaulted by his father, who smashes a plate over his head. Shannon presses Bart to open up, but he responds by breaking up with her and leaving to seek his fortune in the city after graduation.",did bart millard sing in movie i can only imagine,Yes,No,-1.0918762683868408,-3.2756285667419434,NONE,,-1.002591609954834,-3.007774591445923,NONE,,"<s> Context: I Can Only Imagine (film) -- Years later, Millard is in Lakeside high school and dating Shannon. Hoping to impress his father, he begins playing football. However, he is injured, breaking both ankles and ending his career. In order to make up the credits he would miss from football, he signs up for music class, the only available class left. Initially, Millard is assigned to be a sound technician. After the director catches him singing in the empty auditorium of Lakeside high school, she casts him as Curly, the lead role in the school production of Oklahoma. He doesn't tell his father of his role in the play, and while Bart has risen to the singing demands of the part, Arthur subsequently collapses with severe abdominal pain, but refuses to tell Bart or Shannon about his cancer diagnosis. The following morning, Millard voices his frustrations with his father and is assaulted by his father, who smashes a plate over his head. Shannon presses Bart to open up, but he responds by breaking up with her and leaving to seek his fortune in the city after graduation.
Question: did bart millard sing in movie i can only imagine
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""no"".

Comment: I'm not sure what you're"
119,"Wall Street Crash of 1929 -- The Wall Street Crash of 1929, also known as Black Tuesday (October 29), the Great Crash, or the Stock Market Crash of 1929, began on October 24, 1929 (``Black Thursday''), and was the most devastating stock market crash in the history of the United States, when taking into consideration the full extent and duration of its after effects. The crash, which followed the London Stock Exchange's crash of September, signalled the beginning of the 12-year Great Depression that affected all Western industrialized countries.",did the stock market crash of 1929 caused the great depression,Yes,No,-1.0473518371582031,-3.1420552730560303,NONE,,-1.0099194049835205,-3.0297582149505615,NONE,,"<s> Context: Wall Street Crash of 1929 -- The Wall Street Crash of 1929, also known as Black Tuesday (October 29), the Great Crash, or the Stock Market Crash of 1929, began on October 24, 1929 (``Black Thursday''), and was the most devastating stock market crash in the history of the United States, when taking into consideration the full extent and duration of its after effects. The crash, which followed the London Stock Exchange's crash of September, signalled the beginning of the 12-year Great Depression that affected all Western industrialized countries.
Question: did the stock market crash of 1929 caused the great depression
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""yes"".

Question: which of the following is a cause of the"
120,"Untitled Avengers film -- The untitled Avengers film, colloquially referred to as Avengers 4, is an upcoming American superhero film based on the Marvel Comics superhero team the Avengers, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is intended to be the direct sequel to 2018's Avengers: Infinity War, as well as the sequel to 2012's Marvel's The Avengers and 2015's Avengers: Age of Ultron and the twenty-second film in the Marvel Cinematic Universe (MCU). The film is directed by Anthony and Joe Russo, with a screenplay by the writing team of Christopher Markus and Stephen McFeely, and features an ensemble cast with many actors from previous MCU films.",is there going to be a second part of infinity war,Yes,No,-0.9952359199523926,-2.9857077598571777,NONE,,-1.103743553161621,-3.3112306594848633,NONE,,"<s> Context: Untitled Avengers film -- The untitled Avengers film, colloquially referred to as Avengers 4, is an upcoming American superhero film based on the Marvel Comics superhero team the Avengers, produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures. It is intended to be the direct sequel to 2018's Avengers: Infinity War, as well as the sequel to 2012's Marvel's The Avengers and 2015's Avengers: Age of Ultron and the twenty-second film in the Marvel Cinematic Universe (MCU). The film is directed by Anthony and Joe Russo, with a screenplay by the writing team of Christopher Markus and Stephen McFeely, and features an ensemble cast with many actors from previous MCU films.
Question: is there going to be a second part of infinity war
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer: yes

I would choose the answer: no

Your answer:"
121,"Star Trek: Discovery (season 2) -- The second season of the American television series Star Trek: Discovery is set roughly a decade before the events of the original Star Trek series, and follows the crew of the USS Discovery. The season will be produced by CBS Television Studios in association with Secret Hideout, Roddenberry Entertainment, and Living Dead Guy Productions, with Alex Kurtzman serving as showrunner.",did star trek discovery get a second season,Yes,No,-0.9524256587028503,-2.8572769165039062,NONE,,-1.061142921447754,-3.1834287643432617,NONE,,"<s> Context: Star Trek: Discovery (season 2) -- The second season of the American television series Star Trek: Discovery is set roughly a decade before the events of the original Star Trek series, and follows the crew of the USS Discovery. The season will be produced by CBS Television Studios in association with Secret Hideout, Roddenberry Entertainment, and Living Dead Guy Productions, with Alex Kurtzman serving as showrunner.
Question: did star trek discovery get a second season
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""yes""

Context: Star Trek: Discovery (season "
122,"Property tax -- Property tax or 'house tax' is a local tax on buildings, along with appurtenant land. It is and imposed on the Possessor (not the custodian of property as per 1978, 44th amendment of constitution). It resembles the US-type wealth tax and differs from the excise-type UK rate. The tax power is vested in the states and is delegated to local bodies, specifying the valuation method, rate band, and collection procedures. The tax base is the annual rental value (ARV) or area-based rating. Owner-occupied and other properties not producing rent are assessed on cost and then converted into ARV by applying a percentage of cost, usually four percent. Vacant land is generally exempt. Central government properties are exempt. Instead a 'service charge' is permissible under executive order. Properties of foreign missions also enjoy tax exemption without requiring reciprocity. The tax is usually accompanied by service taxes, e.g., water tax, drainage tax, conservancy (sanitation) tax, lighting tax, all using the same tax base. The rate structure is flat on rural (panchayat) properties, but in the urban (municipal) areas it is mildly progressive with about 80% of assessments falling in the first two brackets.",is house tax and property tax are same,Yes,No,-1.1026616096496582,-3.3079848289489746,NONE,,-1.1110278367996216,-3.333083391189575,NONE,,"<s> Context: Property tax -- Property tax or 'house tax' is a local tax on buildings, along with appurtenant land. It is and imposed on the Possessor (not the custodian of property as per 1978, 44th amendment of constitution). It resembles the US-type wealth tax and differs from the excise-type UK rate. The tax power is vested in the states and is delegated to local bodies, specifying the valuation method, rate band, and collection procedures. The tax base is the annual rental value (ARV) or area-based rating. Owner-occupied and other properties not producing rent are assessed on cost and then converted into ARV by applying a percentage of cost, usually four percent. Vacant land is generally exempt. Central government properties are exempt. Instead a 'service charge' is permissible under executive order. Properties of foreign missions also enjoy tax exemption without requiring reciprocity. The tax is usually accompanied by service taxes, e.g., water tax, drainage tax, conservancy (sanitation) tax, lighting tax, all using the same tax base. The rate structure is flat on rural (panchayat) properties, but in the urban (municipal) areas it is mildly progressive with about 80% of assessments falling in the first two brackets.
Question: is house tax and property tax are same
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer ""yes""

Answer:

The correct answer is ""yes"""
123,"Antagonist -- An antagonist is a character, group of characters, institution or concept that stands in or represents opposition against which the protagonist(s) must contend. In other words, an antagonist is a person or a group of people who opposes a protagonist.",does the antagonist always have to be a person,No,Yes,-0.8438665270805359,-2.531599521636963,NONE,,-1.300610899925232,-3.9018325805664062,NONE,,"<s> Context: Antagonist -- An antagonist is a character, group of characters, institution or concept that stands in or represents opposition against which the protagonist(s) must contend. In other words, an antagonist is a person or a group of people who opposes a protagonist.
Question: does the antagonist always have to be a person
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer no. The antagonist can be a group of people or an institution."
124,"The Crew 2 -- The game features a nonlinear story, that follows the unnamed player character as they go to become a racing icon in the United States by winning in all racing disciplines available in the game. There are four disciplines: Street Racing, Off Road, Freestyle and Pro Racing. In Street Racing, the player is assisted by Latrell. In Off Road, the player is assisted by Tucker ``Tuck'' Morgan. In Freestyle, the player is assisted by Sofia and her father. In Pro Racing, the player is assisted by Alexis.",does the crew 2 have a story line,No,Yes,-1.038919448852539,-3.116758346557617,NONE,,-1.0153257846832275,-3.0459771156311035,NONE,,"<s> Context: The Crew 2 -- The game features a nonlinear story, that follows the unnamed player character as they go to become a racing icon in the United States by winning in all racing disciplines available in the game. There are four disciplines: Street Racing, Off Road, Freestyle and Pro Racing. In Street Racing, the player is assisted by Latrell. In Off Road, the player is assisted by Tucker ``Tuck'' Morgan. In Freestyle, the player is assisted by Sofia and her father. In Pro Racing, the player is assisted by Alexis.
Question: does the crew 2 have a story line
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer:

no

Comment: The Crew 2 has a story"
125,"Mithridatism -- There are only a few, if any, practical uses of mithridatism. Venomous snake handler Bill Haast used this method. Snake handlers from Burma are said to tattoo themselves with snake venom for the same reason.",can you build up immunity to snake venom,Yes,No,-0.8800334930419922,-2.6401004791259766,NONE,,-1.081437110900879,-3.2443113327026367,NONE,,"<s> Context: Mithridatism -- There are only a few, if any, practical uses of mithridatism. Venomous snake handler Bill Haast used this method. Snake handlers from Burma are said to tattoo themselves with snake venom for the same reason.
Question: can you build up immunity to snake venom
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer no

Explanation:

The answer is yes.

"
126,"List of glaciers in Glacier National Park (U.S.) -- There are at least 35 named glaciers in Glacier National Park (U.S.). In 1850, the area now comprising the national park had 150 glaciers. There are 25 active glaciers remaining in the park today. Since the ice ages stopped 10,000 years ago, there have been many slight climate shifts causing periods of glacier growth or melt-back. The glaciers are currently being studied to see the effect of global warming It is estimated that if current warming trends continue, there will be no glaciers left in the park by 2030.",is there a glacier at glacier national park,Yes,No,-0.9604296684265137,-2.881289005279541,NONE,,-0.8674572706222534,-2.6023716926574707,NONE,,"<s> Context: List of glaciers in Glacier National Park (U.S.) -- There are at least 35 named glaciers in Glacier National Park (U.S.). In 1850, the area now comprising the national park had 150 glaciers. There are 25 active glaciers remaining in the park today. Since the ice ages stopped 10,000 years ago, there have been many slight climate shifts causing periods of glacier growth or melt-back. The glaciers are currently being studied to see the effect of global warming It is estimated that if current warming trends continue, there will be no glaciers left in the park by 2030.
Question: is there a glacier at glacier national park
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""no"" because I have heard that glaciers are melting due to"
127,"Israel at the FIFA World Cup -- This is a record of Israel's results at the FIFA World Cup. They have qualified for the tournament on one occasion, in 1970. Israel qualified for the 1970 World Cup as an Asian team. Soon after this, they were expelled from the Asian Football Confederation, and now compete in the European zone as a member of UEFA.",has israel ever qualified for the world cup,Yes,No,-1.0611234903335571,-3.183370351791382,NONE,,-0.9461303949356079,-2.838391065597534,NONE,,"<s> Context: Israel at the FIFA World Cup -- This is a record of Israel's results at the FIFA World Cup. They have qualified for the tournament on one occasion, in 1970. Israel qualified for the 1970 World Cup as an Asian team. Soon after this, they were expelled from the Asian Football Confederation, and now compete in the European zone as a member of UEFA.
Question: has israel ever qualified for the world cup
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer yes

Answer:

no

Answer:

no
"
128,"Polyadenylation -- In as different groups as animals and trypanosomes, the mitochondria contain both stabilising and destabilising poly(A) tails. Destabilising polyadenylation targets both mRNA and noncoding RNAs. The poly(A) tails are 43 nucleotides long on average. The stabilising ones start at the stop codon, and without them the stop codon (UAA) is not complete as the genome only encodes the U or UA part. Plant mitochondria have only destabilising polyadenylation, and yeast mitochondria have no polyadenylation at all.",is the poly a tail added immediately after the stop codon,Yes,No,-1.0050733089447021,-3.0152196884155273,NONE,,-1.0722630023956299,-3.2167890071868896,NONE,,"<s> Context: Polyadenylation -- In as different groups as animals and trypanosomes, the mitochondria contain both stabilising and destabilising poly(A) tails. Destabilising polyadenylation targets both mRNA and noncoding RNAs. The poly(A) tails are 43 nucleotides long on average. The stabilising ones start at the stop codon, and without them the stop codon (UAA) is not complete as the genome only encodes the U or UA part. Plant mitochondria have only destabilising polyadenylation, and yeast mitochondria have no polyadenylation at all.
Question: is the poly a tail added immediately after the stop codon
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""yes"" because the poly a tail is added after the stop codon and"
129,"Abu Dhabi -- Abu Dhabi (US: /ˈɑːbuː ˈdɑːbi/, UK: /ˈæbuː/; Arabic: أبو ظبي Abū Ẓabī (ɐˈbuˈðʕɑbi)) is the capital and the second most populous city of the United Arab Emirates (the most populous being Dubai), and also capital of the Emirate of Abu Dhabi, the largest of the UAE's seven emirates. Abu Dhabi lies on a T-shaped island jutting into the Persian Gulf from the central western coast. The city of Abu Dhabi has an estimated population of 1.8 million in 2016.",is abu dhabi and dubai the same place,No,Yes,-0.8798280954360962,-2.639484167098999,NONE,,-1.1002384424209595,-3.300715208053589,NONE,,"<s> Context: Abu Dhabi -- Abu Dhabi (US: /ˈɑːbuː ˈdɑːbi/, UK: /ˈæbuː/; Arabic: أبو ظبي Abū Ẓabī (ɐˈbuˈðʕɑbi)) is the capital and the second most populous city of the United Arab Emirates (the most populous being Dubai), and also capital of the Emirate of Abu Dhabi, the largest of the UAE's seven emirates. Abu Dhabi lies on a T-shaped island jutting into the Persian Gulf from the central western coast. The city of Abu Dhabi has an estimated population of 1.8 million in 2016.
Question: is abu dhabi and dubai the same place
Which of the following answers would you choose:

no
yes

Your answer:

I would choose the answer ""no""

Context: Abu Dhabi -- Abu D"
130,"Journey 2: The Mysterious Island -- Journey 2: The Mysterious Island is a 2012 American science fiction comedy adventure film directed by Brad Peyton and produced by Beau Flynn, Tripp Vinson and Charlotte Huggins. It is the sequel to Journey to the Center of the Earth (2008). Following the first film, the sequel is based on another Jules Verne novel, this time The Mysterious Island. The film stars Dwayne ``The Rock'' Johnson, Michael Caine, Josh Hutcherson, Vanessa Hudgens, Luis Guzmán, and Kristin Davis. The story was written by Richard Outten, Brian Gunn and Mark Gunn, and the screenplay by Brian and Mark Gunn. Journey 2: The Mysterious Island was released in cinemas on February 10, 2012 by Warner Bros. Pictures, New Line Cinema and Walden Media to mixed reviews, but became a box office success with a worldwide gross of nearly $335 million, surpassing its predecessor. Journey 2: The Mysterious Island was released on DVD/Blu-ray on June 5, 2012.",is journey 2 the mysterious island a sequel,Yes,No,-1.0409091711044312,-3.122727394104004,NONE,,-1.050608515739441,-3.151825428009033,NONE,,"<s> Context: Journey 2: The Mysterious Island -- Journey 2: The Mysterious Island is a 2012 American science fiction comedy adventure film directed by Brad Peyton and produced by Beau Flynn, Tripp Vinson and Charlotte Huggins. It is the sequel to Journey to the Center of the Earth (2008). Following the first film, the sequel is based on another Jules Verne novel, this time The Mysterious Island. The film stars Dwayne ``The Rock'' Johnson, Michael Caine, Josh Hutcherson, Vanessa Hudgens, Luis Guzmán, and Kristin Davis. The story was written by Richard Outten, Brian Gunn and Mark Gunn, and the screenplay by Brian and Mark Gunn. Journey 2: The Mysterious Island was released in cinemas on February 10, 2012 by Warner Bros. Pictures, New Line Cinema and Walden Media to mixed reviews, but became a box office success with a worldwide gross of nearly $335 million, surpassing its predecessor. Journey 2: The Mysterious Island was released on DVD/Blu-ray on June 5, 2012.
Question: is journey 2 the mysterious island a sequel
Which of the following answers would you choose:

yes
no

Your answer:

I would choose the answer:

yes

The correct answer is:

no

"
