submission_id,condition,response_raw,responseTime,item,trial_nr,objects,utterances,trigger_feature,nuisance_feature,production_target,production_competitor,production_distractor1,production_distractor2,production_index_target,production_index_competitor,production_index_distractor1,production_index_distractor2,trigger_object,trigger_word,interpretation_target,interpretation_competitor,interpretation_distractor,interpretation_index_target,interpretation_index_competitor,interpretation_index_distractor,context_production,context_interpretation,alpha_production,scores_production_target,scores_production_competitor,scores_production_distractor1,scores_production_distractor2,prob_production_target,prob_production_competitor,prob_production_distractor1,prob_production_distractor2,alpha_interpretation,scores_interpretation_target,scores_interpretation_competitor,scores_interpretation_distractor,prob_interpretation_target,prob_interpretation_competitor,prob_interpretation_distractor,response,prediction,position_production,position_interpretation,position,feature_set
414,production,stars,25190,42,1,"a red square with stars
a red circle with spades
a red square with spades","square
spades
stars
circle",texture,color,stars,square,spades,circle,2,0,1,3,red square with stars,spades,red square with spades,red circle with spades,red square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

square
spades
stars
circle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with stars
a red circle with spades
a red square with spades

Your friend can choose from the following list of words:

square
spades
stars
circle

Your friend chose the word:

spades

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.87509,-19.681631,-20.26394639735,-25.6331,0.9970304438423724,0.0016512140495249,0.00123411375633311,8.422835176972939e-5,0.5,-13.456187304222942,-13.0995985345818,-24.500931439594,0.4547162896962568,0.5434665016488499,0.00181720865489323,target,target,"[c,d,t,d]","[d,c,t]","[c,d,t,d]",texture-color
414,production,hexagon,33458,40,2,"a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes","hexagon
square
red
blue",shape,texture,square,red,hexagon,blue,1,2,0,3,red square with stripes,hexagon,red hexagon with stripes,blue hexagon with stripes,red square with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your task is to make your friend pick out the following target object:

the red square with stripes

Which of the following words would you choose:

hexagon
square
red
blue

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red hexagon with stripes
a blue hexagon with stripes
a red square with stripes

Your friend can choose from the following list of words:

hexagon
square
red
blue

Your friend chose the word:

hexagon

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.627353,-14.532827,-23.54994569198,-22.608133,0.9684611022441167,0.03066038158784361,3.377031489842e-4,5.4081301905524e-4,0.5,-14.883547939596902,-21.062680246781,-34.280327345615,0.9564041513301806,0.04353714242232215,5.870624749715264e-5,distractor,target,"[d,t,c,d]","[t,c,d]","[d,t,c,d]",shape-texture
414,interpretation,a orange square with stripes,36725,6,3,"a orange triangle with stripes
a orange square with stripes
a orange square with stars","stars
triangle
square
stripes",texture,color,stars,square,stripes,triangle,0,2,3,1,orange square with stars,stripes,orange square with stripes,orange triangle with stripes,orange square with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange triangle with stripes
a orange square with stripes
a orange square with stars

Your task is to make your friend pick out the following target object:

the orange square with stars

Which of the following words would you choose:

stars
triangle
square
stripes

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange triangle with stripes
a orange square with stripes
a orange square with stars

Your friend can choose from the following list of words:

stars
triangle
square
stripes

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.6971636,-13.723647,-19.822517,-21.130081,0.9499643084170456,0.04667378760338919,0.00221166961854791,0.00115023436101751,0.5,-15.03372779708,-10.69712922417,-27.60386371474,0.1026139329644402,0.8971948018172232,1.9126521833659e-4,target,competitor,"[t,d,c,d]","[c,t,d]","[c,t,d]",texture-color
414,interpretation,a blue triangle with spades,16894,90,4,"a blue triangle with spades
a blue circle with stripes
a blue triangle with stripes","spades
stripes
circle
triangle",shape,color,circle,stripes,triangle,spades,2,1,3,0,blue circle with stripes,triangle,blue triangle with stripes,blue triangle with spades,blue circle with stripes,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue triangle with spades
a blue circle with stripes
a blue triangle with stripes

Your task is to make your friend pick out the following target object:

the blue circle with stripes

Which of the following words would you choose:

spades
stripes
circle
triangle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue triangle with spades
a blue circle with stripes
a blue triangle with stripes

Your friend can choose from the following list of words:

spades
stripes
circle
triangle

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-8.013148,-20.580223,-19.984425,-23.022179743,0.9950922199783536,0.00185762337673829,0.00250226648773511,5.4789015717276e-4,0.5,-13.1025555311947,-14.6566630002679,-32.96867506900001,0.6850219993391492,0.31494474761180064,3.325304905000323e-5,competitor,target,"[d,c,t,d]","[c,d,t]","[c,d,t]",shape-color
415,production,triangle,26576,98,1,"a red triangle with stars
a green square with stars
a green triangle with stars","square
red
triangle
green",shape,texture,square,green,triangle,red,0,3,2,1,green square with stars,triangle,green triangle with stars,red triangle with stars,green square with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stars
a green square with stars
a green triangle with stars

Your task is to make your friend pick out the following target object:

the green square with stars

Which of the following words would you choose:

square
red
triangle
green

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stars
a green square with stars
a green triangle with stars

Your friend can choose from the following list of words:

square
red
triangle
green

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-15.942578,-5.7611175,-23.029865,-22.65879,0.0061135083051307,0.9934970066880158,1.7672813265805e-4,2.1275687419549e-4,0.5,-16.3884505897165,-14.5458539903415,-33.80098355063,0.2846800137998996,0.7152728587993191,4.712740078128993e-5,distractor,competitor,"[t,d,d,c]","[c,d,t]","[t,d,d,c]",shape-texture
415,production,hexagon,7560,4,2,"a red square with dots
a red hexagon with stars
a red square with stars","dots
square
hexagon
stars",shape,color,hexagon,stars,square,dots,2,3,1,0,red hexagon with stars,square,red square with stars,red square with dots,red hexagon with stars,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with dots
a red hexagon with stars
a red square with stars

Your task is to make your friend pick out the following target object:

the red hexagon with stars

Which of the following words would you choose:

dots
square
hexagon
stars

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with dots
a red hexagon with stars
a red square with stars

Your friend can choose from the following list of words:

dots
square
hexagon
stars

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.72393488841804,-15.607951,-20.83757,-25.119665,0.9794352471505208,0.01901005541125067,0.00139118871363756,1.6350872459087e-4,0.5,-21.1274445919265,-13.9988260249565,-36.819872548682,0.02753649420490592,0.9724527326821536,1.0773112940338515e-5,target,target,"[d,d,t,c]","[c,d,t]","[d,d,t,c]",shape-color
415,interpretation,a green square with stripes,165748,32,3,"a green square with spades
a green square with stripes
a orange square with spades","orange
spades
stripes
green",color,shape,orange,spades,green,stripes,0,1,3,2,orange square with spades,green,green square with spades,green square with stripes,orange square with spades,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

orange
spades
stripes
green

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with spades
a green square with stripes
a orange square with spades

Your friend can choose from the following list of words:

orange
spades
stripes
green

Your friend chose the word:

green

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.5442023,-16.791807188418037,-20.367168,-23.248602,0.992865764074952,0.00591086999877044,9.8917167569393e-4,2.3419425058359e-4,0.5,-12.587369553706038,-21.272618901213,-20.433263478854503,0.968255673560014,0.01258960538736903,0.01915472105261692,competitor,target,"[t,c,d,d]","[t,c,d]","[t,c,d]",color-shape
415,interpretation,a blue hexagon with stars,6584,83,4,"a orange square with stars
a blue hexagon with stars
a blue square with stars","hexagon
square
orange
blue",color,texture,orange,square,blue,hexagon,2,1,3,0,orange square with stars,blue,blue square with stars,blue hexagon with stars,orange square with stars,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with stars
a blue hexagon with stars
a blue square with stars

Your task is to make your friend pick out the following target object:

the orange square with stars

Which of the following words would you choose:

hexagon
square
orange
blue

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with stars
a blue hexagon with stars
a blue square with stars

Your friend can choose from the following list of words:

hexagon
square
orange
blue

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-5.6735725,-21.054813,-22.649416,-23.762504750101,0.9992195317583592,4.5673782308884e-4,2.0578008191096e-4,1.1795033664093e-4,0.5,-15.7439180708087,-25.1182662610494,-20.683706248186,0.9142384860482003,0.00842258988248993,0.07733892406930964,competitor,target,"[d,c,t,d]","[d,c,t]","[d,c,t]",color-texture
416,production,orange,23872,2,1,"a orange circle with stripes
a blue circle with stripes
a blue circle with spades","orange
blue
stripes
spades",color,shape,orange,stripes,blue,spades,0,2,1,3,orange circle with stripes,blue,blue circle with stripes,blue circle with spades,orange circle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stripes
a blue circle with stripes
a blue circle with spades

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

orange
blue
stripes
spades

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stripes
a blue circle with stripes
a blue circle with spades

Your friend can choose from the following list of words:

orange
blue
stripes
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-5.679483,-18.702587,-21.029814,-21.075429642034003,0.9976016350165744,0.00148260701282438,4.6310036992904e-4,4.5265760067211e-4,0.5,-15.9358742363578,-30.3061726882016,-20.756016450771,0.9169544905600912,6.9482769604654e-4,0.08235068174386229,target,target,"[t,d,c,d]","[d,t,c]","[t,d,c,d]",color-shape
416,production,dots,4928,17,2,"a red triangle with stripes
a red triangle with dots
a green triangle with stripes","stripes
green
dots
red",texture,shape,dots,red,stripes,green,2,3,0,1,red triangle with dots,stripes,red triangle with stripes,green triangle with stripes,red triangle with dots,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red triangle with dots
a green triangle with stripes

Your task is to make your friend pick out the following target object:

the red triangle with dots

Which of the following words would you choose:

stripes
green
dots
red

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red triangle with dots
a green triangle with stripes

Your friend can choose from the following list of words:

stripes
green
dots
red

Your friend chose the word:

stripes

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-12.491726,-17.407253,-23.449734,-22.340403,0.9115211432498492,0.0780501282357407,0.0038042192889339798,0.00662450922547596,0.5,-12.9515942649773,-19.5854392991392,-30.361734365690303,0.9648504906419584,0.0349895918054719,1.5991755256978e-4,target,target,"[d,d,t,c]","[t,d,c]","[d,d,t,c]",texture-shape
416,interpretation,a green triangle with stripes,21928,21,3,"a green triangle with stripes
a green hexagon with stripes
a green triangle with dots","hexagon
triangle
stripes
dots",shape,color,hexagon,stripes,triangle,dots,0,2,1,3,green hexagon with stripes,triangle,green triangle with stripes,green triangle with dots,green hexagon with stripes,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stripes
a green hexagon with stripes
a green triangle with dots

Your task is to make your friend pick out the following target object:

the green hexagon with stripes

Which of the following words would you choose:

hexagon
triangle
stripes
dots

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stripes
a green hexagon with stripes
a green triangle with dots

Your friend can choose from the following list of words:

hexagon
triangle
stripes
dots

Your friend chose the word:

triangle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.48386018841804,-16.700302,-19.451746,-23.047796,0.9922331512235446,0.00599986641824071,0.00151590891862656,2.5107343958788e-4,0.5,-14.025828181171002,-22.631298153299,-37.420128788270006,0.9866410602236626,0.01335073340141928,8.206374918136681e-6,target,target,"[t,d,c,d]","[t,d,c]","[t,d,c]",shape-color
416,interpretation,a red square with dots,15543,16,4,"a red square with dots
a red triangle with dots
a red square with stars","triangle
stars
square
dots",texture,color,stars,square,dots,triangle,1,2,3,0,red square with stars,dots,red square with dots,red triangle with dots,red square with stars,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red square with dots
a red triangle with dots
a red square with stars

Your task is to make your friend pick out the following target object:

the red square with stars

Which of the following words would you choose:

triangle
stars
square
dots

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red square with dots
a red triangle with dots
a red square with stars

Your friend can choose from the following list of words:

triangle
stars
square
dots

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.7717524,-14.78077,-23.038984,-23.115814,0.9699216481325864,0.02915733448881992,4.6935282235695e-4,4.5166455623666e-4,0.5,-11.724637960417702,-22.3719099369314,-27.507316764403,0.994778443386132,0.00484954096531537,3.720156485525e-4,target,target,"[d,t,c,d]","[t,c,d]","[t,c,d]",texture-color
417,production,green,39161,84,1,"a green circle with stars
a orange circle with stars
a orange circle with spades","orange
stars
green
spades",color,shape,green,stars,orange,spades,2,1,0,3,green circle with stars,orange,orange circle with stars,orange circle with spades,green circle with stars,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green circle with stars
a orange circle with stars
a orange circle with spades

Your task is to make your friend pick out the following target object:

the green circle with stars

Which of the following words would you choose:

orange
stars
green
spades

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green circle with stars
a orange circle with stars
a orange circle with spades

Your friend can choose from the following list of words:

orange
stars
green
spades

Your friend chose the word:

orange

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-6.2171636,-20.495974,-19.964716,-21.5181205092986,0.997701691245238,7.9140069254882e-4,0.00103218521727767,4.7472284493542e-4,0.5,-16.785390602306002,-30.6249588605157,-20.666753918230004,0.8736721836280421,8.6322586642576e-4,0.12546459050553224,target,target,"[d,c,t,d]","[d,t,c]","[d,c,t,d]",color-shape
417,production,stripes,22462,51,2,"a orange circle with dots
a blue circle with dots
a orange circle with stripes","stripes
blue
dots
orange",texture,shape,stripes,orange,dots,blue,0,3,2,1,orange circle with stripes,dots,orange circle with dots,blue circle with dots,orange circle with stripes,0,1,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with dots
a blue circle with dots
a orange circle with stripes

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

stripes
blue
dots
orange

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with dots
a blue circle with dots
a orange circle with stripes

Your friend can choose from the following list of words:

stripes
blue
dots
orange

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-20.068943,-5.8387804,-25.488214,-21.077736,8.1165269101219e-4,0.9986441902122962,5.402446655124375e-5,4.901326301403e-4,0.5,-14.4361291288984,-19.555746938307003,-32.974445806465404,0.928148495867452,0.07176399101672216,8.751311582576501e-5,target,competitor,"[t,d,d,c]","[t,c,d]","[t,d,d,c]",texture-shape
417,interpretation,a red square with stripes,185750,25,3,"a red triangle with stripes
a red square with stripes
a orange square with stripes","triangle
red
square
orange",shape,texture,triangle,red,square,orange,0,1,2,3,red triangle with stripes,square,red square with stripes,orange square with stripes,red triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your task is to make your friend pick out the following target object:

the red triangle with stripes

Which of the following words would you choose:

triangle
red
square
orange

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a red triangle with stripes
a red square with stripes
a orange square with stripes

Your friend can choose from the following list of words:

triangle
red
square
orange

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-9.9964075,-12.597134,-18.798655,-21.074776,0.7760202925221344,0.2114133918874861,0.0095167644277437,0.00304955116263575,0.5,-12.201314694935,-18.782301359002,-29.67636236019,0.9639521178274196,0.03589321538127228,1.5466679130793e-4,target,target,"[t,c,d,d]","[d,t,c]","[d,t,c]",shape-texture
417,interpretation,a orange circle with spades,67454,56,4,"a orange square with spades
a green circle with spades
a orange circle with spades","circle
square
green
orange",shape,texture,square,orange,circle,green,1,3,0,2,orange square with spades,circle,orange circle with spades,green circle with spades,orange square with spades,2,1,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange square with spades
a green circle with spades
a orange circle with spades

Your task is to make your friend pick out the following target object:

the orange square with spades

Which of the following words would you choose:

circle
square
green
orange

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange square with spades
a green circle with spades
a orange circle with spades

Your friend can choose from the following list of words:

circle
square
green
orange

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-10.461108,-7.7695603,-22.095955,-19.923367,0.206060246734218,0.7915099385996668,6.1308302356952e-4,0.00181673164254573,0.5,-13.7608313489872,-18.168690905982402,-29.609386597867,0.9003084556819688,0.09936576666990855,3.2577764812272e-4,target,target,"[d,t,d,c]","[d,c,t]","[d,c,t]",shape-texture
418,production,triangle,65956,18,1,"a green triangle with stripes
a green circle with stripes
a green circle with dots","stripes
circle
dots
triangle",shape,color,triangle,stripes,circle,dots,3,0,1,2,green triangle with stripes,circle,green circle with stripes,green circle with dots,green triangle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green triangle with stripes
a green circle with stripes
a green circle with dots

Your task is to make your friend pick out the following target object:

the green triangle with stripes

Which of the following words would you choose:

stripes
circle
dots
triangle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green triangle with stripes
a green circle with stripes
a green circle with dots

Your friend can choose from the following list of words:

stripes
circle
dots
triangle

Your friend chose the word:

circle

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.1953115,-21.690712,-22.549097,-26.02696,0.998744929763968,7.1091612092976e-4,4.6283098741726e-4,8.132312768490693e-5,0.5,-10.8169795572017,-23.729714278078703,-25.27441296945,0.9977093176534708,0.00156689289168433,7.2378945484474e-4,target,target,"[c,d,d,t]","[d,t,c]","[c,d,d,t]",shape-color
418,production,orange,16472,2,2,"a orange circle with stripes
a blue circle with stripes
a blue circle with spades","orange
blue
stripes
spades",color,shape,orange,stripes,blue,spades,0,2,1,3,orange circle with stripes,blue,blue circle with stripes,blue circle with spades,orange circle with stripes,1,2,0,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a orange circle with stripes
a blue circle with stripes
a blue circle with spades

Your task is to make your friend pick out the following target object:

the orange circle with stripes

Which of the following words would you choose:

orange
blue
stripes
spades

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a orange circle with stripes
a blue circle with stripes
a blue circle with spades

Your friend can choose from the following list of words:

orange
blue
stripes
spades

Your friend chose the word:

blue

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-5.679483,-18.702587,-21.029814,-21.075429642034003,0.9976016350165744,0.00148260701282438,4.6310036992904e-4,4.5265760067211e-4,0.5,-15.9358742363578,-30.3061726882016,-20.756016450771,0.9169544905600912,6.9482769604654e-4,0.08235068174386229,target,target,"[t,d,c,d]","[d,t,c]","[t,d,c,d]",color-shape
418,interpretation,a blue square with spades,96944,12,3,"a blue square with spades
a blue circle with dots
a blue square with dots","square
dots
spades
circle",shape,color,circle,dots,square,spades,3,1,0,2,blue circle with dots,square,blue square with dots,blue square with spades,blue circle with dots,2,0,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue square with spades
a blue circle with dots
a blue square with dots

Your task is to make your friend pick out the following target object:

the blue circle with dots

Which of the following words would you choose:

square
dots
spades
circle

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue square with spades
a blue circle with dots
a blue square with dots

Your friend can choose from the following list of words:

square
dots
spades
circle

Your friend chose the word:

square

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.396443,-23.597906,-18.423332,-22.310906828294,0.9951112536882348,3.0183433964335e-4,0.00401248216529518,5.7442980682653e-4,0.5,-19.194532822223,-13.4374163304565,-32.40236484243,0.05321990274555299,0.946707981559256,7.211569519100754e-5,competitor,competitor,"[d,c,d,t]","[c,d,t]","[c,d,t]",shape-color
418,interpretation,a green square with stars,137146,49,4,"a green square with stars
a green square with stripes
a orange square with stars","stars
orange
stripes
green",texture,shape,stripes,green,stars,orange,2,3,0,1,green square with stripes,stars,green square with stars,orange square with stars,green square with stripes,0,2,1,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a green square with stars
a green square with stripes
a orange square with stars

Your task is to make your friend pick out the following target object:

the green square with stripes

Which of the following words would you choose:

stars
orange
stripes
green

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a green square with stars
a green square with stripes
a orange square with stars

Your friend can choose from the following list of words:

stars
orange
stripes
green

Your friend chose the word:

stars

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-7.7201214,-16.430954,-19.43275,-20.967644,0.9832577833751424,0.01262217297416047,0.00281385949642436,0.00130618415427273,0.5,-17.240069664985402,-16.1079868609322,-35.4747303188444,0.36213635837715213,0.637823898143998,3.974347884992063e-5,target,competitor,"[d,d,t,c]","[t,d,c]","[t,d,c]",texture-shape
419,production,hexagon,33330,55,1,"a blue circle with dots
a blue hexagon with dots
a blue hexagon with stars","stars
circle
hexagon
dots",texture,color,stars,hexagon,dots,circle,0,2,3,1,blue hexagon with stars,dots,blue hexagon with dots,blue circle with dots,blue hexagon with stars,1,0,2,"Your task is to play a conversation game. There are three objects that you and your friend can see. You have to choose a single word to identify one of the three objects for your friend.

The three objects are:

a blue circle with dots
a blue hexagon with dots
a blue hexagon with stars

Your task is to make your friend pick out the following target object:

the blue hexagon with stars

Which of the following words would you choose:

stars
circle
hexagon
dots

Your answer:

I would choose the word","Your task is to play a conversation game. There are three objects that you and your friend can see. Your friend wants to communicate about one of these objects. Your friend selects a single word. Your task is to guess which object your friend is trying to refer to.

The three objects are:

a blue circle with dots
a blue hexagon with dots
a blue hexagon with stars

Your friend can choose from the following list of words:

stars
circle
hexagon
dots

Your friend chose the word:

dots

Which object do you think your friend is trying to refer to?

Your answer:

My friend wants to refer to",0.5,-8.6714,-8.531365307631798,-21.001904,-22.126175,0.48173603053919967,0.5166747962166275,0.0010122183511016,5.7695489307114e-4,0.5,-22.324910966830004,-12.6340212878904,-32.50160987687,0.00780238108463963,0.9921494923278962,4.812658746427711e-5,competitor,competitor,"[t,d,c,d]","[c,t,d]","[t,d,c,d]",texture-color
